년,월,일,시,Gwang-bok,On-cheon,Jeon-po,Hak-Jang
2017,6,28,17,32,33,30,37
2017,6,28,18,39,39,44,36
2017,6,28,19,40,38,37,42
2017,6,28,20,31,45,35,37
2017,6,28,21,38,38,45,41
2017,6,28,22,34,35,48,45
2017,6,28,23,35,39,54,52
2017,6,28,24,31,43,47,44
2017,6,29,1,39,47,47,48
2017,6,29,2,47,36,62,41
2017,6,29,3,46,46,49,43
2017,6,29,4,50,40,47,53
2017,6,29,5,50,41,61,49
2017,6,29,6,54,35,71,46
2017,6,29,7,60,44,64,48
2017,6,29,8,72,51,69,중단
2017,6,29,9,65,47,62,중단
2017,6,29,10,62,45,60,중단
2017,6,29,11,49,48,48,중단
2017,6,29,12,50,53,51,중단
2017,6,29,13,52,45,42,47
2017,6,29,14,53,42,41,51
2017,6,29,15,55,51,49,53
2017,6,29,16,45,47,45,59
2017,6,29,17,46,49,50,53
2017,6,29,18,52,42,33,51
2017,6,29,19,52,40,47,47
2017,6,29,20,46,33,57,39
2017,6,29,21,48,36,64,43
2017,6,29,22,52,51,52,33
2017,6,29,23,49,44,28,46
2017,6,29,24,14,27,35,53
2017,6,30,1,13,22,12,41
2017,6,30,2,9,4,6,34
2017,6,30,3,7,4,동불,31
2017,6,30,4,8,14,2,30
2017,6,30,5,10,16,11,37
2017,6,30,6,11,15,23,35
2017,6,30,7,30,25,39,39
2017,6,30,8,22,20,41,45
2017,6,30,9,20,24,31,46
2017,6,30,10,27,31,26,28
2017,6,30,11,22,28,17,31
2017,6,30,12,30,23,26,27
2017,6,30,13,30,25,22,29
2017,6,30,14,27,18,5,27
2017,6,30,15,37,17,13,32
2017,6,30,16,21,12,17,32
2017,6,30,17,10,23,13,40
2017,6,30,18,24,12,11,31
2017,6,30,19,14,18,10,25
2017,6,30,20,32,19,9,25
2017,6,30,21,10,16,6,19
2017,6,30,22,22,22,11,17
2017,6,30,23,24,22,10,21
2017,6,30,24,24,26,22,31
2017,7,1,1,13,21,13,34
2017,7,1,2,10,24,10,25
2017,7,1,3,7,17,12,24
2017,7,1,4,5,14,12,27
2017,7,1,5,5,13,8,27
2017,7,1,6,6,16,7,27
2017,7,1,7,5,18,6,20
2017,7,1,8,10,23,4,18
2017,7,1,9,15,14,4,15
2017,7,1,10,15,15,7,21
2017,7,1,11,14,22,8,21
2017,7,1,12,17,21,10,27
2017,7,1,13,18,18,3,31
2017,7,1,14,25,18,동불,19
2017,7,1,15,15,23,10,27
2017,7,1,16,25,20,15,22
2017,7,1,17,28,23,14,25
2017,7,1,18,17,25,8,23
2017,7,1,19,15,20,9,23
2017,7,1,20,23,15,11,20
2017,7,1,21,17,18,10,25
2017,7,1,22,22,19,7,22
2017,7,1,23,13,12,8,18
2017,7,1,24,13,24,18,22
2017,7,2,1,18,18,18,25
2017,7,2,2,3,18,10,18
2017,7,2,3,10,12,5,21
2017,7,2,4,13,13,12,23
2017,7,2,5,5,14,13,20
2017,7,2,6,5,8,9,13
2017,7,2,7,5,13,13,19
2017,7,2,8,3,10,8,10
2017,7,2,9,3,13,12,12
2017,7,2,10,7,9,11,13
2017,7,2,11,5,26,8,15
2017,7,2,12,6,13,13,10
2017,7,2,13,9,16,13,5
2017,7,2,14,7,6,12,7
2017,7,2,15,7,20,12,9
2017,7,2,16,13,17,11,11
2017,7,2,17,9,5,5,14
2017,7,2,18,8,4,7,15
2017,7,2,19,13,6,5,8
2017,7,2,20,10,7,11,7
2017,7,2,21,4,7,4,8
2017,7,2,22,3,9,12,11
2017,7,2,23,7,12,11,9
2017,7,2,24,3,7,11,11
2017,7,3,1,2,4,5,9
2017,7,3,2,1,4,4,6
2017,7,3,3,3,4,2,6
2017,7,3,4,5,5,3,13
2017,7,3,5,5,4,5,11
2017,7,3,6,3,3,3,6
2017,7,3,7,2,10,2,11
2017,7,3,8,1,12,1,13
2017,7,3,9,3,13,5,12
2017,7,3,10,8,12,2,8
2017,7,3,11,12,17,3,13
2017,7,3,12,10,11,3,11
2017,7,3,13,11,9,2,11
2017,7,3,14,13,13,5,점검
2017,7,3,15,8,11,6,점검
2017,7,3,16,6,9,5,점검
2017,7,3,17,8,9,4,점검
2017,7,3,18,10,15,3,점검
2017,7,3,19,8,9,점검,10
2017,7,3,20,6,11,점검,12
2017,7,3,21,7,11,7,8
2017,7,3,22,3,7,6,6
2017,7,3,23,7,19,7,3
2017,7,3,24,5,13,5,3
2017,7,4,1,5,4,5,8
2017,7,4,2,3,9,7,6
2017,7,4,3,1,9,7,10
2017,7,4,4,3,7,5,10
2017,7,4,5,1,4,5,8
2017,7,4,6,2,6,10,1
2017,7,4,7,1,3,9,2
2017,7,4,8,3,7,5,3
2017,7,4,9,1,7,6,4
2017,7,4,10,3,8,4,14
2017,7,4,11,3,10,5,9
2017,7,4,12,5,15,4,11
2017,7,4,13,10,7,7,9
2017,7,4,14,17,18,6,12
2017,7,4,15,14,17,8,점검
2017,7,4,16,13,17,9,점검
2017,7,4,17,19,14,6,16
2017,7,4,18,10,16,11,32
2017,7,4,19,11,14,11,23
2017,7,4,20,9,22,6,10
2017,7,4,21,5,15,8,동불
2017,7,4,22,7,13,7,동불
2017,7,4,23,1,10,4,동불
2017,7,4,24,3,11,7,동불
2017,7,5,1,11,12,5,동불
2017,7,5,2,4,16,7,동불
2017,7,5,3,3,8,15,동불
2017,7,5,4,10,5,12,동불
2017,7,5,5,8,16,11,동불
2017,7,5,6,8,3,11,동불
2017,7,5,7,4,11,7,동불
2017,7,5,8,10,16,13,동불
2017,7,5,9,15,10,14,동불
2017,7,5,10,18,18,16,동불
2017,7,5,11,12,20,10,점검
2017,7,5,12,19,15,5,점검
2017,7,5,13,16,20,7,16
2017,7,5,14,24,28,15,21
2017,7,5,15,23,18,26,34
2017,7,5,16,17,31,4,38
2017,7,5,17,30,25,9,27
2017,7,5,18,48,26,9,41
2017,7,5,19,28,27,7,46
2017,7,5,20,27,28,10,33
2017,7,5,21,13,25,10,23
2017,7,5,22,21,25,10,15
2017,7,5,23,23,31,10,29
2017,7,5,24,14,27,15,41
2017,7,6,1,28,36,20,34
2017,7,6,2,15,40,25,42
2017,7,6,3,25,35,37,38
2017,7,6,4,33,43,34,36
2017,7,6,5,35,43,33,42
2017,7,6,6,36,41,33,44
2017,7,6,7,38,36,42,48
2017,7,6,8,39,41,43,62
2017,7,6,9,36,42,52,59
2017,7,6,10,30,42,36,65
2017,7,6,11,42,43,37,67
2017,7,6,12,40,36,40,57
2017,7,6,13,36,41,31,47
2017,7,6,14,37,42,22,46
2017,7,6,15,35,34,19,27
2017,7,6,16,31,33,18,25
2017,7,6,17,26,21,16,24
2017,7,6,18,8,23,15,16
2017,7,6,19,9,7,13,14
2017,7,6,20,10,9,10,동불
2017,7,6,21,8,8,9,동불
2017,7,6,22,6,9,8,동불
2017,7,6,23,6,9,11,동불
2017,7,6,24,5,7,10,동불
2017,7,7,1,6,6,6,동불
2017,7,7,2,6,7,3,동불
2017,7,7,3,7,10,5,동불
2017,7,7,4,9,9,8,동불
2017,7,7,5,14,8,9,동불
2017,7,7,6,11,3,7,동불
2017,7,7,7,7,13,10,동불
2017,7,7,8,6,11,12,동불
2017,7,7,9,5,10,7,동불
2017,7,7,10,13,16,12,동불
2017,7,7,11,25,13,18,동불
2017,7,7,12,20,5,14,점검
2017,7,7,13,20,9,13,12
2017,7,7,14,15,17,12,9
2017,7,7,15,18,8,12,10
2017,7,7,16,11,26,10,13
2017,7,7,17,8,20,7,11
2017,7,7,18,19,32,7,11
2017,7,7,19,19,18,10,14
2017,7,7,20,11,20,7,10
2017,7,7,21,10,15,6,6
2017,7,7,22,8,6,6,7
2017,7,7,23,8,14,7,10
2017,7,7,24,7,8,7,7
2017,7,8,1,7,15,9,7
2017,7,8,2,6,8,10,8
2017,7,8,3,6,4,5,8
2017,7,8,4,7,11,4,13
2017,7,8,5,9,10,7,13
2017,7,8,6,7,11,5,15
2017,7,8,7,8,13,11,18
2017,7,8,8,10,19,18,17
2017,7,8,9,11,28,10,16
2017,7,8,10,24,20,17,18
2017,7,8,11,17,18,19,15
2017,7,8,12,24,23,16,11
2017,7,8,13,25,4,13,9
2017,7,8,14,26,6,11,7
2017,7,8,15,31,6,16,6
2017,7,8,16,18,13,21,7
2017,7,8,17,15,20,23,7
2017,7,8,18,18,24,11,11
2017,7,8,19,23,19,15,22
2017,7,8,20,20,18,16,23
2017,7,8,21,18,29,19,17
2017,7,8,22,10,27,13,16
2017,7,8,23,9,18,18,21
2017,7,8,24,13,15,16,23
2017,7,9,1,13,16,9,18
2017,7,9,2,12,20,11,18
2017,7,9,3,14,7,10,13
2017,7,9,4,17,19,15,13
2017,7,9,5,11,12,10,15
2017,7,9,6,11,17,17,11
2017,7,9,7,13,10,14,13
2017,7,9,8,12,18,15,10
2017,7,9,9,13,20,17,동불
2017,7,9,10,18,17,12,동불
2017,7,9,11,16,12,16,동불
2017,7,9,12,15,15,12,점검
2017,7,9,13,12,12,17,점검
2017,7,9,14,11,22,16,점검
2017,7,9,15,10,11,13,12
2017,7,9,16,9,13,15,9
2017,7,9,17,11,18,18,17
2017,7,9,18,12,20,14,18
2017,7,9,19,10,16,12,14
2017,7,9,20,10,21,16,16
2017,7,9,21,19,21,14,18
2017,7,9,22,11,23,12,23
2017,7,9,23,11,21,14,22
2017,7,9,24,7,18,18,14
2017,7,10,1,7,20,12,15
2017,7,10,2,6,14,13,10
2017,7,10,3,6,12,16,13
2017,7,10,4,8,9,15,13
2017,7,10,5,13,9,12,16
2017,7,10,6,8,9,10,16
2017,7,10,7,6,16,18,14
2017,7,10,8,12,17,19,15
2017,7,10,9,13,14,21,13
2017,7,10,10,13,15,점검,11
2017,7,10,11,15,18,점검,16
2017,7,10,12,17,19,점검,13
2017,7,10,13,21,13,22,11
2017,7,10,14,19,12,17,14
2017,7,10,15,16,11,15,13
2017,7,10,16,9,9,14,13
2017,7,10,17,점검,14,17,17
2017,7,10,18,14,15,14,13
2017,7,10,19,10,15,9,14
2017,7,10,20,10,12,14,9
2017,7,10,21,8,13,12,11
2017,7,10,22,6,9,11,11
2017,7,10,23,6,7,16,9
2017,7,10,24,8,12,20,12
2017,7,11,1,8,13,동불,9
2017,7,11,2,9,9,동불,9
2017,7,11,3,7,13,동불,14
2017,7,11,4,9,13,동불,16
2017,7,11,5,11,13,동불,19
2017,7,11,6,9,12,동불,13
2017,7,11,7,10,11,동불,12
2017,7,11,8,12,9,동불,17
2017,7,11,9,18,15,동불,19
2017,7,11,10,19,10,동불,18
2017,7,11,11,28,17,동불,점검
2017,7,11,12,24,18,동불,점검
2017,7,11,13,24,23,점검,33
2017,7,11,14,20,21,점검,28
2017,7,11,15,25,35,점검,32
2017,7,11,16,30,34,23,32
2017,7,11,17,29,29,29,38
2017,7,11,18,13,29,36,38
2017,7,11,19,18,34,21,30
2017,7,11,20,12,24,12,24
2017,7,11,21,7,16,17,15
2017,7,11,22,17,24,22,19
2017,7,11,23,17,18,24,19
2017,7,11,24,17,12,22,28
2017,7,12,1,13,9,25,24
2017,7,12,2,24,18,23,33
2017,7,12,3,31,24,32,36
2017,7,12,4,26,26,41,39
2017,7,12,5,40,28,46,49
2017,7,12,6,51,39,53,59
2017,7,12,7,55,33,61,66
2017,7,12,8,55,41,56,69
2017,7,12,9,55,50,52,68
2017,7,12,10,54,43,49,58
2017,7,12,11,54,36,52,85
2017,7,12,12,57,42,52,65
2017,7,12,13,57,42,57,70
2017,7,12,14,57,46,56,59
2017,7,12,15,47,43,54,63
2017,7,12,16,47,55,56,53
2017,7,12,17,53,42,56,53
2017,7,12,18,53,47,53,55
2017,7,12,19,33,47,60,47
2017,7,12,20,31,41,50,48
2017,7,12,21,27,46,50,41
2017,7,12,22,37,35,44,35
2017,7,12,23,31,38,43,33
2017,7,12,24,29,25,35,29
2017,7,13,1,21,34,34,34
2017,7,13,2,16,29,29,36
2017,7,13,3,16,23,37,39
2017,7,13,4,25,34,34,34
2017,7,13,5,23,28,31,38
2017,7,13,6,21,27,37,41
2017,7,13,7,27,40,41,38
2017,7,13,8,42,36,39,48
2017,7,13,9,41,32,53,52
2017,7,13,10,35,37,48,57
2017,7,13,11,49,40,53,64
2017,7,13,12,35,42,57,59
2017,7,13,13,55,32,56,57
2017,7,13,14,24,41,51,53
2017,7,13,15,41,38,49,55
2017,7,13,16,25,28,42,48
2017,7,13,17,28,34,34,38
2017,7,13,18,21,30,36,31
2017,7,13,19,30,31,44,32
2017,7,13,20,27,38,43,36
2017,7,13,21,27,36,39,28
2017,7,13,22,16,31,39,26
2017,7,13,23,24,25,35,36
2017,7,13,24,22,24,39,38
2017,7,14,1,28,24,39,38
2017,7,14,2,21,22,43,32
2017,7,14,3,27,26,45,42
2017,7,14,4,32,33,29,36
2017,7,14,5,29,29,36,41
2017,7,14,6,22,36,36,47
2017,7,14,7,19,25,37,40
2017,7,14,8,32,35,31,44
2017,7,14,9,27,36,45,41
2017,7,14,10,40,32,45,39
2017,7,14,11,32,42,47,44
2017,7,14,12,42,31,30,42
2017,7,14,13,37,41,39,43
2017,7,14,14,22,31,40,46
2017,7,14,15,28,28,31,40
2017,7,14,16,35,39,33,36
2017,7,14,17,33,39,34,35
2017,7,14,18,34,33,30,38
2017,7,14,19,22,34,27,36
2017,7,14,20,19,31,35,30
2017,7,14,21,28,21,30,27
2017,7,14,22,16,22,34,33
2017,7,14,23,26,21,41,37
2017,7,14,24,19,19,35,37
2017,7,15,1,13,26,33,37
2017,7,15,2,13,23,32,36
2017,7,15,3,14,17,32,40
2017,7,15,4,13,18,28,33
2017,7,15,5,11,17,28,33
2017,7,15,6,12,13,26,31
2017,7,15,7,18,17,29,31
2017,7,15,8,15,20,20,23
2017,7,15,9,11,14,18,19
2017,7,15,10,17,21,29,22
2017,7,15,11,19,18,26,20
2017,7,15,12,10,12,17,10
2017,7,15,13,11,18,17,동불
2017,7,15,14,11,12,18,동불
2017,7,15,15,19,14,21,동불
2017,7,15,16,11,7,19,22
2017,7,15,17,13,12,19,19
2017,7,15,18,13,6,18,19
2017,7,15,19,12,14,19,21
2017,7,15,20,16,16,18,17
2017,7,15,21,18,18,21,19
2017,7,15,22,18,9,22,17
2017,7,15,23,동불,14,16,16
2017,7,15,24,동불,6,15,21
2017,7,16,1,18,14,14,18
2017,7,16,2,동불,9,16,23
2017,7,16,3,동불,13,13,18
2017,7,16,4,동불,10,21,23
2017,7,16,5,동불,8,14,25
2017,7,16,6,동불,10,16,21
2017,7,16,7,동불,8,9,14
2017,7,16,8,동불,5,9,17
2017,7,16,9,동불,11,9,14
2017,7,16,10,동불,8,10,14
2017,7,16,11,동불,8,11,11
2017,7,16,12,동불,7,13,16
2017,7,16,13,동불,7,11,19
2017,7,16,14,동불,8,14,14
2017,7,16,15,동불,9,19,12
2017,7,16,16,동불,20,20,19
2017,7,16,17,동불,15,14,17
2017,7,16,18,동불,16,16,15
2017,7,16,19,동불,14,18,10
2017,7,16,20,동불,8,11,16
2017,7,16,21,동불,13,15,19
2017,7,16,22,동불,9,6,20
2017,7,16,23,동불,8,10,18
2017,7,16,24,동불,10,10,28
2017,7,17,1,동불,18,12,19
2017,7,17,2,동불,10,8,15
2017,7,17,3,동불,9,7,10
2017,7,17,4,동불,6,12,12
2017,7,17,5,동불,8,11,12
2017,7,17,6,동불,9,13,17
2017,7,17,7,동불,6,6,17
2017,7,17,8,동불,6,12,21
2017,7,17,9,동불,7,9,22
2017,7,17,10,점검,6,10,18
2017,7,17,11,점검,15,12,27
2017,7,17,12,점검,7,16,25
2017,7,17,13,점검,17,11,21
2017,7,17,14,점검,13,16,13
2017,7,17,15,점검,15,22,19
2017,7,17,16,15,14,18,26
2017,7,17,17,14,14,18,23
2017,7,17,18,18,10,점검,23
2017,7,17,19,10,15,17,14
2017,7,17,20,5,10,14,27
2017,7,17,21,5,10,10,10
2017,7,17,22,4,9,13,16
2017,7,17,23,3,6,5,13
2017,7,17,24,5,8,11,21
2017,7,18,1,6,5,12,16
2017,7,18,2,3,동불,11,16
2017,7,18,3,5,6,8,19
2017,7,18,4,5,6,16,22
2017,7,18,5,7,11,15,27
2017,7,18,6,9,14,19,34
2017,7,18,7,16,15,19,34
2017,7,18,8,13,23,29,34
2017,7,18,9,10,21,15,30
2017,7,18,10,10,15,16,23
2017,7,18,11,18,21,18,23
2017,7,18,12,22,17,32,20
2017,7,18,13,16,16,19,19
2017,7,18,14,10,14,18,22
2017,7,18,15,14,10,16,29
2017,7,18,16,12,12,18,28
2017,7,18,17,12,11,21,21
2017,7,18,18,13,11,17,25
2017,7,18,19,12,21,23,25
2017,7,18,20,10,12,24,33
2017,7,18,21,10,14,29,32
2017,7,18,22,11,18,29,35
2017,7,18,23,12,34,22,33
2017,7,18,24,12,18,29,31
2017,7,19,1,14,14,25,29
2017,7,19,2,20,14,26,28
2017,7,19,3,4,12,23,24
2017,7,19,4,1,19,25,29
2017,7,19,5,4,9,18,22
2017,7,19,6,7,9,17,29
2017,7,19,7,4,19,28,38
2017,7,19,8,6,22,23,27
2017,7,19,9,8,21,23,29
2017,7,19,10,10,22,26,27
2017,7,19,11,14,26,29,26
2017,7,19,12,28,21,21,27
2017,7,19,13,26,26,27,35
2017,7,19,14,24,25,34,36
2017,7,19,15,26,37,31,35
2017,7,19,16,26,20,36,40
2017,7,19,17,28,28,34,40
2017,7,19,18,13,25,32,41
2017,7,19,19,13,37,43,43
2017,7,19,20,12,40,44,41
2017,7,19,21,21,38,38,35
2017,7,19,22,17,36,40,32
2017,7,19,23,26,38,35,29
2017,7,19,24,28,32,39,35
2017,7,20,1,43,32,50,37
2017,7,20,2,33,33,63,38
2017,7,20,3,23,28,69,45
2017,7,20,4,26,30,62,37
2017,7,20,5,26,30,64,45
2017,7,20,6,25,42,58,37
2017,7,20,7,15,36,48,35
2017,7,20,8,23,30,57,73
2017,7,20,9,34,44,60,55
2017,7,20,10,27,37,53,61
2017,7,20,11,31,43,51,47
2017,7,20,12,31,36,46,52
2017,7,20,13,17,36,42,48
2017,7,20,14,19,24,37,56
2017,7,20,15,35,점검,33,43
2017,7,20,16,23,점검,42,44
2017,7,20,17,17,점검,44,46
2017,7,20,18,33,점검,47,49
2017,7,20,19,18,41,47,44
2017,7,20,20,28,46,43,55
2017,7,20,21,32,40,46,48
2017,7,20,22,42,45,56,43
2017,7,20,23,51,45,61,59
2017,7,20,24,45,40,56,72
2017,7,21,1,40,42,64,67
2017,7,21,2,39,45,71,68
2017,7,21,3,38,41,65,71
2017,7,21,4,32,41,64,68
2017,7,21,5,27,40,64,62
2017,7,21,6,33,46,65,56
2017,7,21,7,49,44,67,58
2017,7,21,8,46,52,65,51
2017,7,21,9,31,46,68,48
2017,7,21,10,41,55,55,58
2017,7,21,11,31,50,49,49
2017,7,21,12,39,43,52,51
2017,7,21,13,36,38,51,48
2017,7,21,14,30,48,49,43
2017,7,21,15,27,36,39,41
2017,7,21,16,39,33,42,43
2017,7,21,17,33,38,57,46
2017,7,21,18,18,35,41,46
2017,7,21,19,25,27,38,37
2017,7,21,20,19,28,37,43
2017,7,21,21,21,31,33,42
2017,7,21,22,26,26,35,30
2017,7,21,23,17,26,33,33
2017,7,21,24,20,30,34,44
2017,7,22,1,27,28,35,38
2017,7,22,2,26,30,35,48
2017,7,22,3,18,28,37,45
2017,7,22,4,18,30,38,42
2017,7,22,5,11,31,38,43
2017,7,22,6,22,34,38,49
2017,7,22,7,25,32,41,48
2017,7,22,8,24,33,37,54
2017,7,22,9,25,36,34,53
2017,7,22,10,27,38,38,41
2017,7,22,11,40,27,41,37
2017,7,22,12,28,46,56,31
2017,7,22,13,19,46,54,49
2017,7,22,14,22,40,55,40
2017,7,22,15,20,46,47,30
2017,7,22,16,13,36,41,38
2017,7,22,17,14,22,36,41
2017,7,22,18,7,26,27,40
2017,7,22,19,3,25,25,19
2017,7,22,20,9,28,25,27
2017,7,22,21,27,26,26,24
2017,7,22,22,14,29,24,33
2017,7,22,23,14,12,26,29
2017,7,22,24,11,15,20,25
2017,7,23,1,12,14,20,24
2017,7,23,2,9,16,18,22
2017,7,23,3,4,21,19,29
2017,7,23,4,9,19,29,28
2017,7,23,5,16,21,25,26
2017,7,23,6,16,27,30,35
2017,7,23,7,23,18,32,33
2017,7,23,8,13,20,30,34
2017,7,23,9,14,21,26,38
2017,7,23,10,15,30,31,40
2017,7,23,11,35,28,36,38
2017,7,23,12,35,23,38,40
2017,7,23,13,16,21,42,31
2017,7,23,14,18,21,45,42
2017,7,23,15,21,24,43,44
2017,7,23,16,16,28,34,49
2017,7,23,17,22,35,42,45
2017,7,23,18,33,32,47,44
2017,7,23,19,31,28,45,36
2017,7,23,20,22,36,42,43
2017,7,23,21,31,30,40,36
2017,7,23,22,25,34,40,33
2017,7,23,23,21,28,35,36
2017,7,23,24,24,34,34,35
2017,7,24,1,24,31,39,34
2017,7,24,2,20,26,34,35
2017,7,24,3,21,31,40,34
2017,7,24,4,27,27,36,35
2017,7,24,5,13,34,34,34
2017,7,24,6,19,32,37,46
2017,7,24,7,25,30,40,54
2017,7,24,8,34,32,44,55
2017,7,24,9,38,43,44,55
2017,7,24,10,30,33,37,52
2017,7,24,11,42,34,43,51
2017,7,24,12,25,26,31,56
2017,7,24,13,26,21,35,52
2017,7,24,14,16,20,33,55
2017,7,24,15,14,22,47,49
2017,7,24,16,32,28,46,57
2017,7,24,17,27,37,42,49
2017,7,24,18,29,41,55,62
2017,7,24,19,8,7,17,26
2017,7,24,20,16,8,20,20
2017,7,24,21,13,8,34,19
2017,7,24,22,27,7,30,17
2017,7,24,23,19,11,52,33
2017,7,24,24,13,15,41,54
2017,7,25,1,23,19,39,58
2017,7,25,2,12,18,43,46
2017,7,25,3,22,26,44,57
2017,7,25,4,28,28,52,63
2017,7,25,5,24,16,67,65
2017,7,25,6,17,28,58,74
2017,7,25,7,29,37,59,74
2017,7,25,8,34,37,66,78
2017,7,25,9,15,40,59,63
2017,7,25,10,41,43,62,67
2017,7,25,11,57,49,60,70
2017,7,25,12,42,46,42,61
2017,7,25,13,31,41,38,58
2017,7,25,14,24,32,34,63
2017,7,25,15,18,19,25,50
2017,7,25,16,15,13,12,19
2017,7,25,17,11,12,7,18
2017,7,25,18,13,12,7,15
2017,7,25,19,15,11,8,12
2017,7,25,20,22,10,13,10
2017,7,25,21,11,11,9,7
2017,7,25,22,9,12,10,8
2017,7,25,23,11,10,7,6
2017,7,25,24,15,11,4,6
2017,7,26,1,11,11,6,7
2017,7,26,2,12,9,7,8
2017,7,26,3,12,8,5,11
2017,7,26,4,14,7,9,9
2017,7,26,5,12,10,12,7
2017,7,26,6,11,9,9,6
2017,7,26,7,11,12,11,6
2017,7,26,8,15,11,8,9
2017,7,26,9,20,12,9,13
2017,7,26,10,15,15,13,17
2017,7,26,11,15,16,10,19
2017,7,26,12,13,11,14,20
2017,7,26,13,16,13,13,17
2017,7,26,14,22,16,13,17
2017,7,26,15,21,10,14,16
2017,7,26,16,16,10,13,16
2017,7,26,17,13,점검,17,11
2017,7,26,18,19,11,18,17
2017,7,26,19,24,10,19,15
2017,7,26,20,23,8,20,14
2017,7,26,21,19,10,17,15
2017,7,26,22,15,11,15,10
2017,7,26,23,15,8,12,11
2017,7,26,24,11,10,13,11
2017,7,27,1,12,10,14,13
2017,7,27,2,11,8,11,14
2017,7,27,3,13,9,14,16
2017,7,27,4,9,11,14,13
2017,7,27,5,15,10,13,14
2017,7,27,6,13,10,12,11
2017,7,27,7,12,11,11,16
2017,7,27,8,15,11,15,15
2017,7,27,9,11,10,17,14
2017,7,27,10,18,15,11,20
2017,7,27,11,20,12,17,15
2017,7,27,12,29,15,15,16
2017,7,27,13,20,14,17,17
2017,7,27,14,19,11,17,27
2017,7,27,15,20,11,15,점검
2017,7,27,16,20,11,18,15
2017,7,27,17,19,12,16,13
2017,7,27,18,15,10,21,14
2017,7,27,19,11,9,12,14
2017,7,27,20,11,11,16,14
2017,7,27,21,10,11,14,13
2017,7,27,22,5,13,10,15
2017,7,27,23,7,12,11,10
2017,7,27,24,12,9,9,13
2017,7,28,1,동불,10,8,12
2017,7,28,2,동불,11,11,14
2017,7,28,3,동불,12,12,16
2017,7,28,4,동불,11,11,15
2017,7,28,5,동불,10,12,11
2017,7,28,6,동불,7,9,13
2017,7,28,7,동불,8,9,19
2017,7,28,8,동불,12,13,28
2017,7,28,9,동불,10,18,30
2017,7,28,10,동불,12,13,26
2017,7,28,11,점검,15,20,27
2017,7,28,12,점검,16,27,38
2017,7,28,13,점검,15,30,42
2017,7,28,14,22,17,30,43
2017,7,28,15,17,14,29,41
2017,7,28,16,13,24,29,42
2017,7,28,17,11,17,35,31
2017,7,28,18,13,26,33,30
2017,7,28,19,17,22,25,28
2017,7,28,20,12,22,29,28
2017,7,28,21,8,20,25,20
2017,7,28,22,19,25,19,26
2017,7,28,23,15,25,22,26
2017,7,28,24,15,29,22,29
2017,7,29,1,15,18,21,30
2017,7,29,2,18,13,19,21
2017,7,29,3,12,18,20,25
2017,7,29,4,11,17,15,28
2017,7,29,5,11,12,18,26
2017,7,29,6,13,19,22,21
2017,7,29,7,14,26,21,28
2017,7,29,8,13,28,18,24
2017,7,29,9,15,20,20,34
2017,7,29,10,17,15,20,29
2017,7,29,11,14,15,18,21
2017,7,29,12,13,16,16,19
2017,7,29,13,19,17,20,25
2017,7,29,14,17,20,21,22
2017,7,29,15,17,17,28,25
2017,7,29,16,22,12,26,30
2017,7,29,17,20,17,24,22
2017,7,29,18,11,11,31,28
2017,7,29,19,11,17,32,28
2017,7,29,20,17,24,30,31
2017,7,29,21,20,14,27,27
2017,7,29,22,18,11,29,18
2017,7,29,23,18,14,30,18
2017,7,29,24,14,12,16,20
2017,7,30,1,14,10,20,15
2017,7,30,2,14,10,17,15
2017,7,30,3,11,13,20,16
2017,7,30,4,16,12,19,13
2017,7,30,5,21,10,24,23
2017,7,30,6,18,12,25,16
2017,7,30,7,21,11,23,22
2017,7,30,8,20,16,21,22
2017,7,30,9,16,17,16,18
2017,7,30,10,18,17,19,17
2017,7,30,11,16,14,16,19
2017,7,30,12,14,16,16,18
2017,7,30,13,20,16,14,18
2017,7,30,14,24,22,13,19
2017,7,30,15,23,19,17,25
2017,7,30,16,19,27,19,17
2017,7,30,17,19,18,19,20
2017,7,30,18,12,14,20,25
2017,7,30,19,11,16,15,19
2017,7,30,20,15,10,16,21
2017,7,30,21,15,18,18,24
2017,7,30,22,12,15,18,26
2017,7,30,23,14,19,13,24
2017,7,30,24,16,16,24,23
2017,7,31,1,동불,18,24,25
2017,7,31,2,동불,15,22,26
2017,7,31,3,동불,18,16,26
2017,7,31,4,동불,18,21,18
2017,7,31,5,동불,19,28,25
2017,7,31,6,동불,16,31,30
2017,7,31,7,동불,18,27,31
2017,7,31,8,동불,30,27,30
2017,7,31,9,동불,32,32,33
2017,7,31,10,동불,35,30,35
2017,7,31,11,점검,22,24,36
2017,7,31,12,점검,24,26,32
2017,7,31,13,점검,23,23,27
2017,7,31,14,점검,18,점검,28
2017,7,31,15,점검,22,28,30
2017,7,31,16,점검,23,31,39
2017,7,31,17,11,18,28,29
2017,7,31,18,11,23,33,32
2017,7,31,19,15,25,37,40
2017,7,31,20,12,23,31,36
2017,7,31,21,8,30,29,31
2017,7,31,22,18,27,36,39
2017,7,31,23,14,27,32,41
2017,7,31,24,14,30,35,42
2017,8,1,1,13,31,32,39
2017,8,1,2,20,29,19,36
2017,8,1,3,11,28,29,28
2017,8,1,4,9,24,36,28
2017,8,1,5,18,27,40,41
2017,8,1,6,18,20,25,37
2017,8,1,7,14,16,19,25
2017,8,1,8,7,17,19,28
2017,8,1,9,5,19,22,30
2017,8,1,10,10,32,23,31
2017,8,1,11,13,22,29,29
2017,8,1,12,17,21,30,34
